fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
155,MR.KLDYA.P184,,,,,,,,,,,,,,,,761348.2404557192,605390.9545100521,MR.KLDYA.P184,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,68cb152f880bf8a2dab56b198a43de3086c8f439ede56b855ed09f545b4799ce,1B068C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""68cb152f880bf8a2dab56b198a43de3086c8f439ede56b855ed09f545b4799ce"",""max_displacement_m"":0.0}]",,,,,,
156,MR.KLDYA.P068,,,,,,,,,,,,,,,,762050.0376809522,605280.8478001842,MR.KLDYA.P068,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,734eebaa54b8421f61ea824f5eec22779ddd6d7af3b42ef16b26ead360657206,1ACF85,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""734eebaa54b8421f61ea824f5eec22779ddd6d7af3b42ef16b26ead360657206"",""max_displacement_m"":0.0}]",,,,,,
157,MR.KLDYA.P038,,,,,,,,,,,,,,,,762265.3897304505,605732.4638677714,MR.KLDYA.P038,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,50cd693a2347a1646155feb4928a3ac6551d869edb713b03a5a2cd8fdaf38785,1AC999,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""50cd693a2347a1646155feb4928a3ac6551d869edb713b03a5a2cd8fdaf38785"",""max_displacement_m"":0.0}]",,,,,,
158,MR.KLDYA.P080,,,,,,,,,,,,,,,,762135.182031411,605480.2130584039,MR.KLDYA.P080,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,bd7f15e553650fcfafc072380cfd8960244b1dc33f11fc5e12a3888db7b8807b,1AD4E9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bd7f15e553650fcfafc072380cfd8960244b1dc33f11fc5e12a3888db7b8807b"",""max_displacement_m"":0.0}]",,,,,,
159,MR.KLDYA.P102,,,,,,,,,,,,,,,,761936.4977054112,605631.4988448999,MR.KLDYA.P102,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,58b78fb8cbbd9ad030079bc47b6773db73bdaaa5e14d98ea7272c0f47ea1f46b,1ADF98,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""58b78fb8cbbd9ad030079bc47b6773db73bdaaa5e14d98ea7272c0f47ea1f46b"",""max_displacement_m"":0.0}]",,,,,,
160,MR.KLDYA.P171,,,,,,,,,,,,,,,,761479.1348288758,605189.1283506756,MR.KLDYA.P171,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,c282edb2ffe69d0081d9205b2c846c20f55d5f6a7f75ccc02ee82009c3a1164c,1B0624,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c282edb2ffe69d0081d9205b2c846c20f55d5f6a7f75ccc02ee82009c3a1164c"",""max_displacement_m"":0.0}]",,,,,,
161,MR.KLDYA.P026,,,,,,,,,,,,,,,,762320.8912835326,605479.4745249974,MR.KLDYA.P026,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,1d7a07e1840fa12f12d0dfe7a741ea7944e296643e9689d67d5d06ecf67988ae,1AC939,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1d7a07e1840fa12f12d0dfe7a741ea7944e296643e9689d67d5d06ecf67988ae"",""max_displacement_m"":0.0}]",,,,,,
162,MR.KLDYA.P083,,,,,,,,,,,,,,,,762153.959262249,605549.891849324,MR.KLDYA.P083,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,1983758532b5a6fd59d299443681b0c46ffd5e29e4e9569806e27ad591d6bdd2,1AD501,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1983758532b5a6fd59d299443681b0c46ffd5e29e4e9569806e27ad591d6bdd2"",""max_displacement_m"":0.0}]",,,,,,
163,MR.KLDYA.P103,,,,,,,,,,,,,,,,761961.6778766464,605680.7270975997,MR.KLDYA.P103,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,0326989d92efc440b2a0c51d0e8ae7bf9f6c7f5fe3286ce8d730403a230f3abd,1ADFA0,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0326989d92efc440b2a0c51d0e8ae7bf9f6c7f5fe3286ce8d730403a230f3abd"",""max_displacement_m"":0.0}]",,,,,,
164,MR.KLDYA.P081,,,,,,,,,,,,,,,,762178.7940403917,605473.9528077095,MR.KLDYA.P081,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,fee9de747e7c674239f6f018f6ea4c1e6dd6ea35c02782b0259dece0b5b44c28,1AD4F1,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fee9de747e7c674239f6f018f6ea4c1e6dd6ea35c02782b0259dece0b5b44c28"",""max_displacement_m"":0.0}]",,,,,,
165,MR.KLDYA.P107,,,,,,,,,,,,,,,,761926.6417401573,605700.0155974905,MR.KLDYA.P107,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f95e8e3587f7c8242d4e9fb5bbcd8507a957fc96ed863e35f11e9a306c3869ad,1ADFC0,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f95e8e3587f7c8242d4e9fb5bbcd8507a957fc96ed863e35f11e9a306c3869ad"",""max_displacement_m"":0.0}]",,,,,,
166,EXT.MR.IJY.KLDYA.P015,,,,,,,,,,,,,,,,761700.9744324498,604933.782429483,EXT.MR.IJY.KLDYA.P015,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,da95eace5f84fb1e6310ddbbecd832abe5c400303bac8433af604effa382feed,1B056C,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""da95eace5f84fb1e6310ddbbecd832abe5c400303bac8433af604effa382feed"",""max_displacement_m"":0.0}]",,,,,,
167,MR.KLDYA.P157,,,,,,,,,,,,,,,,761718.9788373917,605156.7616121981,MR.KLDYA.P157,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,2d4f59dc952a3def0c9cce591fe6f70c0ae0d7ddc48a4886d513ff5fe3ebe7c3,1B05CC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2d4f59dc952a3def0c9cce591fe6f70c0ae0d7ddc48a4886d513ff5fe3ebe7c3"",""max_displacement_m"":0.0}]",,,,,,
168,MR.KLDYA.P096,,,,,,,,,,,,,,,,762051.2999779666,605548.9516772521,MR.KLDYA.P096,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ee5b0c81ed0f76880d7ad35bb388a9a26a48e0782ece7aefd5be9ff7cd23bc60,1AD569,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ee5b0c81ed0f76880d7ad35bb388a9a26a48e0782ece7aefd5be9ff7cd23bc60"",""max_displacement_m"":0.0}]",,,,,,
169,MR.KLDYA.P112,,,,,,,,,,,,,,,,762073.7650897426,604892.3201018397,MR.KLDYA.P112,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3a001faa2523d2b007bea2578602171146ecb02f92e20b4ff0227ee10554571a,1AEA18,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3a001faa2523d2b007bea2578602171146ecb02f92e20b4ff0227ee10554571a"",""max_displacement_m"":0.0}]",,,,,,
170,MR.KLDYA.P104,,,,,,,,,,,,,,,,761991.4822561361,605674.9026240305,MR.KLDYA.P104,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,1fda1d5df9763f404399c3059bf0cac34b455ffd8c137a2f7bc9294e2d0ccb45,1ADFB0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1fda1d5df9763f404399c3059bf0cac34b455ffd8c137a2f7bc9294e2d0ccb45"",""max_displacement_m"":0.0}]",,,,,,
171,MR.KLDYA.P024,,,,,,,,,,,,,,,,762318.5988108771,605415.7319126741,MR.KLDYA.P024,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,883519323f592d34db31e801fd7ddb5827730c636896073454d8d8ea2e793974,1AC929,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""883519323f592d34db31e801fd7ddb5827730c636896073454d8d8ea2e793974"",""max_displacement_m"":0.0}]",,,,,,
172,MR.KLDYA.P088,,,,,,,,,,,,,,,,762235.7753836066,605578.017084025,MR.KLDYA.P088,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e507f851c1299c687c730d37d28216daf49a93a7fb38010923c27aaab4ab21ff,1AD529,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e507f851c1299c687c730d37d28216daf49a93a7fb38010923c27aaab4ab21ff"",""max_displacement_m"":0.0}]",,,,,,
173,MR.KLDYA.P181,,,,,,,,,,,,,,,,761370.3352367221,605343.2935694775,MR.KLDYA.P181,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,c676779c206f4680e700129eab14e0022e8834212d7fd75c70aa2b3325f46eee,1B0674,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c676779c206f4680e700129eab14e0022e8834212d7fd75c70aa2b3325f46eee"",""max_displacement_m"":0.0}]",,,,,,
174,MR.KLDYA.P019,,,,,,,,,,,,,,,,762315.2073986393,605131.9935677226,MR.KLDYA.P019,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,05ddf257cbed888cfeda2b65a214bc56ad9171899c6064608fc546f799ff69a3,1AC8F8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""05ddf257cbed888cfeda2b65a214bc56ad9171899c6064608fc546f799ff69a3"",""max_displacement_m"":0.0}]",,,,,,
175,MR.KLDYA.P025,,,,,,,,,,,,,,,,762319.7939748727,605456.9689458114,MR.KLDYA.P025,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,93c0b81b8e81f2895d4143d1a4bc3579fb45bfea9bd113e54532ee6e9a4e3c59,1AC931,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""93c0b81b8e81f2895d4143d1a4bc3579fb45bfea9bd113e54532ee6e9a4e3c59"",""max_displacement_m"":0.0}]",,,,,,
176,MR.KLDYA.P013,,,,,,,,,,,,,,,,762314.8864693808,605005.4015497395,MR.KLDYA.P013,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b614490c4ae67d849439ecfcad7f3f0cc28f308813d087df09e3cd784cb83943,1AC8C8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b614490c4ae67d849439ecfcad7f3f0cc28f308813d087df09e3cd784cb83943"",""max_displacement_m"":0.0}]",,,,,,
177,MR.KLDYA.P006,,,,,,,,,,,,,,,,762374.5797342953,604984.9256611087,MR.KLDYA.P006,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a1e9bcb15b44158fa6fea865dcce0b6d624cda2fd55db5ab6df74bc015e7be6e,1AC890,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a1e9bcb15b44158fa6fea865dcce0b6d624cda2fd55db5ab6df74bc015e7be6e"",""max_displacement_m"":0.0}]",,,,,,
178,MR.KLDYA.P079,,,,,,,,,,,,,,,,762118.5950083624,605466.9477038096,MR.KLDYA.P079,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ace6b2b43e10030b9d59017951691087d14963405940aa25cd34b29f3e1ecc29,1AD4E1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ace6b2b43e10030b9d59017951691087d14963405940aa25cd34b29f3e1ecc29"",""max_displacement_m"":0.0}]",,,,,,
179,MR.KLDYA.P161,,,,,,,,,,,,,,,,761672.2437392139,605159.451724061,MR.KLDYA.P161,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,24ad9241344c8a17a1d73339d73d5c3afcad813e13907c32867555f4ea31caa1,1B05E4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""24ad9241344c8a17a1d73339d73d5c3afcad813e13907c32867555f4ea31caa1"",""max_displacement_m"":0.0}]",,,,,,
180,MR.KLDYA.P120,,,,,,,,,,,,,,,,761945.2900945955,604879.697586727,MR.KLDYA.P120,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,8fe4c4f7025942a520a070f8ea9e7c3fbafb89f72d49264204a061223e31a091,1AEA58,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8fe4c4f7025942a520a070f8ea9e7c3fbafb89f72d49264204a061223e31a091"",""max_displacement_m"":0.0}]",,,,,,
181,MR.KLDYA.P116,,,,,,,,,,,,,,,,762008.6153025791,604879.664865825,MR.KLDYA.P116,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,7237e85ab04512965ae084b242cf1fc1ddac320b44db24545c0b2fedaf07793b,1AEA38,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7237e85ab04512965ae084b242cf1fc1ddac320b44db24545c0b2fedaf07793b"",""max_displacement_m"":0.0}]",,,,,,
182,MR.KLDYA.P040,,,,,,,,,,,,,,,,762375.6697340072,605779.2672432837,MR.KLDYA.P040,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f58bf89dc4ab63931199121f4733f00fe54b95dea2c188c2410e7c66e6568d2a,1AC9A9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f58bf89dc4ab63931199121f4733f00fe54b95dea2c188c2410e7c66e6568d2a"",""max_displacement_m"":0.0}]",,,,,,
183,MR.KLDYA.P191,,,,,,,,,,,,,,,,761248.2665675515,605444.2641672363,MR.KLDYA.P191,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,50a292a707686edc786b928455372a0dda8813fc208ad6da05f43272afba1c0c,1B06C4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""50a292a707686edc786b928455372a0dda8813fc208ad6da05f43272afba1c0c"",""max_displacement_m"":0.0}]",,,,,,
184,MR.KLDYA.P094,,,,,,,,,,,,,,,,762096.7099041423,605587.8827802617,MR.KLDYA.P094,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,6f0478aa4c0e2b334e394a559adfe45c0e46df90b8d3c44700e2547dab11a572,1AD559,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6f0478aa4c0e2b334e394a559adfe45c0e46df90b8d3c44700e2547dab11a572"",""max_displacement_m"":0.0}]",,,,,,
185,MR.KLDYA.P050,,,,,,,,,,,,,,,,762227.6277792202,605899.6761329477,MR.KLDYA.P050,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a47ecae37c3a62607f1030e2a8aee00ed585ab44e8dbf30df91f296cc7040ee1,1AC9F9,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a47ecae37c3a62607f1030e2a8aee00ed585ab44e8dbf30df91f296cc7040ee1"",""max_displacement_m"":0.0}]",,,,,,
186,MR.KLDYA.P172,,,,,,,,,,,,,,,,761467.0579659864,605159.915849158,MR.KLDYA.P172,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e9bbcad0c05f0911bd8f5b218fab8aadcc14bfdfc37d4a4cd36f92ba9c2b6b4a,1B062C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e9bbcad0c05f0911bd8f5b218fab8aadcc14bfdfc37d4a4cd36f92ba9c2b6b4a"",""max_displacement_m"":0.0}]",,,,,,
187,MR.KLDYA.P149,,,,,,,,,,,,,,,,761735.2691630104,605001.8739607868,MR.KLDYA.P149,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,4a8ce5ccb30257b1ec16282171a27134dc03e6b5d98f708921bdc1633804b6a8,1B058C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4a8ce5ccb30257b1ec16282171a27134dc03e6b5d98f708921bdc1633804b6a8"",""max_displacement_m"":0.0}]",,,,,,
188,MR.KLDYA.P146,,,,,,,,,,,,,,,,761710.33035593,604954.305657746,MR.KLDYA.P146,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,612f6ab7479b03b12fee0894eac839e1a85df055c0079a48f31e06bb84506151,1B0574,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""612f6ab7479b03b12fee0894eac839e1a85df055c0079a48f31e06bb84506151"",""max_displacement_m"":0.0}]",,,,,,
189,MR.KLDYA.P135,,,,,,,,,,,,,,,,762024.2684112168,604638.3599709652,MR.KLDYA.P135,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3098e7f6e76acfc1cd587f1cd2789f4aac28f15cdb361d10ceb1528ab42d354c,1AEB09,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3098e7f6e76acfc1cd587f1cd2789f4aac28f15cdb361d10ceb1528ab42d354c"",""max_displacement_m"":0.0}]",,,,,,
190,MR.KLDYA.P089,,,,,,,,,,,,,,,,762267.5800590487,605578.5463057214,MR.KLDYA.P089,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,4212e2e378449ccfb44037b8c9370c8a1fcb54fbf062e910ee3d263c1e983c39,1AD521,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4212e2e378449ccfb44037b8c9370c8a1fcb54fbf062e910ee3d263c1e983c39"",""max_displacement_m"":0.0}]",,,,,,
191,MR.KLDYA.P123,,,,,,,,,,,,,,,,761896.8611869153,604880.5513905896,MR.KLDYA.P123,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,6b4ff3167cf6206e4f711eb78d40b3cbc943faef625c1317584fed35aca93475,1AEA70,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6b4ff3167cf6206e4f711eb78d40b3cbc943faef625c1317584fed35aca93475"",""max_displacement_m"":0.0}]",,,,,,
192,MR.KLDYA.P152,,,,,,,,,,,,,,,,761716.1714588382,605097.9824238898,MR.KLDYA.P152,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a9582ad29bc22386c0ad1e31b87a10b17cf908c7794838c1f25aff0557f94517,1B05A4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a9582ad29bc22386c0ad1e31b87a10b17cf908c7794838c1f25aff0557f94517"",""max_displacement_m"":0.0}]",,,,,,
193,MR.KLDYA.P002,,,,,,,,,,,,,,,,762344.3798594954,604864.0629888972,MR.KLDYA.P002,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,505498012955ef4c070fabbe74763c923cbb3c776aada48a74d513dedd85d1cf,1AE9E0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""505498012955ef4c070fabbe74763c923cbb3c776aada48a74d513dedd85d1cf"",""max_displacement_m"":0.0}]",,,,,,
